cube_d14N_15N	d12C_13C	log_N	log_C	log_CN_ratio	log_NP_ratio	Dry_matter	Grain_size	Water_content	log_Organic_content	log_Inorganic_content	log_TP	Organic_content	Inorganic_content	C	N	log_PO4	log_Si	log_Chlorophyll	Salinity	Temperature	log_NO2	log_NO3	log_NH3	log_DN	Time	Latitude	Longitude	NO2	NO3	NH3	DN	PO4	Si	season	habitat	sal_group	cluster
spring_20_sand	25737.0131655242	-18.4285348066667	4.6884060232724	6.7223028116321	2.18804746796312	5.33522769870051	0.796213104333333	2	0.369403601666667	-5.59398133299398	-6.3767777897177	-0.646821675428112	0.00372163533333333	0.001733425	830.770688466667	108.703561933333	-2.20727491318972	-0.438504962186365	-0.445308464463499	11.53804626	13.54700756	-5.29831736654804	-1.40649706843741	-0.62548853208613	-0.242071561199729	29-05-19	54.88502254	11.01350353	0.005	0.245	0.535	0.785	0.11	0.645	spring	sand	1	20
spring_21_eelgrass	23942.5762777327	-16.7983960266667	6.23890459131367	8.77862240331796	2.69386849175938	6.58661229085013	0.697980549	1	0.505301923	-4.12905697934502	-6.00484250901435	-0.347707699536462	0.016527615	0.00255463133333333	6713.805138	531.3638211	-5.29831736654804	0.364643113587909	-1.94034928436323	12.03899007	12.9380064	-4.60517018598809	-1.80180980508156	-1.32802545299591	-0.82098055206983	30-05-19	54.91905585	11.49217673	0.01	0.165	0.265	0.44	0.005	1.44	spring	eelgrass	1	21
spring_21_rocks	28111.9900063512	-21.7568578633333	4.96765998414645	7.5933973813906	2.77988807720979	5.58359416791428	0.779716543333333	1.33333333333333	0.400875252666667	-4.62274110033911	-5.22128294830764	-0.615934183767829	0.00996451533333333	0.011504718	2043.716769	173.05259751	-1.03563748950672	1.42310833424261	-0.601833567308215	12.4746108	14.64352894	-3.10109278921182	-0.204567165741274	0.262364264467491	0.770108221696074	30-05-19	54.8378707	11.4936118	0.045	0.815	1.3	2.16	0.355	4.15	spring	rocks	1	21
spring_21_sand	23069.1237643855	-18.07441355	5.72193080520886	7.9648335496365	2.39705342429683	6.69441048518735	0.784230738333333	2	0.391541666666667	-4.88407976086196	-6.28981017984986	-0.972479679978493	0.00758029366666667	0.00186141566666667	2883.96295366667	306.5993569	-2.65926003693278	0.84372003903932	-1.67631122106799	12.63206979	13.81730556	-5.29831736654804	-2.3538783873816	-0.994252273343867	-0.755022584278033	30-05-19	54.84748884	11.47969321	0.005	0.095	0.37	0.47	0.07	2.325	spring	sand	1	21
spring_23_rocks	24522.819182928	-20.99680404	4.49058252411859	6.9860555811139	2.64962373682379	5.14550641656946	0.795855519666667	2	0.369312424333333	-4.73835932292086	-3.60948680692826	-0.654923892450867	0.00888429366666667	0.029549124	1117.3040838	89.8717482266667	-0.994252273343867	1.00613143587394	1.48176972614402	8.433276394	17.10715294	-4.60517018598809	-1.83258146374831	-2.7333680090865	-1.44816976483798	27-06-19	54.955125	12.4624129	0.01	0.16	0.065	0.235	0.37	2.735	spring	rocks	1	23
spring_23_sand	27711.8957060979	-23.5176483266667	3.52285418550125	6.22951881185272	2.86081530608143	4.41602254922046	0.791145489666667	2	0.376580158666667	-5.07910902503037	-4.88668056184296	-0.893168363719215	0.00627910866666667	0.00808994366666667	509.7822478	33.9463123033333	-1.40649706843741	2.11081907737209	0.220612697002509	8.7281692	13.1826601	-2.7333680090865	-1.6094379124341	-2.52572864430826	-1.06421086195078	27-06-19	54.95019802	12.47570698	0.065	0.2	0.08	0.345	0.245	8.255	spring	sand	1	23
spring_24_eelgrass	29705.5928894041	-19.4675637233333	5.98007955428957	8.28258551552206	2.45665664109977	6.76958041798749	0.728721671333333	1	0.470310805666667	-4.54877921036451	-6.32366014367044	-0.789500863697917	0.010584725	0.001811829	3963.51419466667	395.972874566667	-0.470003629245736	2.46852317053748	1.11630545077617	9.535089381	23.0759697	-4.19970507787993	-1.68739945390381	-2.25379492882461	-1.18744350237473	26-06-19	55.13308773	12.08769028	0.015	0.185	0.105	0.305	0.625	11.805	spring	eelgrass	1	24
spring_24_rocks	30867.3349612921	-18.8281610566667	5.78107490049494	8.10527691882456	2.47835269825394	7.02468527764716	0.728930671333333	2	0.481010897333333	-4.61074680660823	-5.94106548439018	-1.24361037715223	0.010201261	0.002914495	3354.550227	325.014102766667	0.131028262406404	3.03302805829769	2.39596640919099	9.733554073	28.86234474	-3.10109278921182	-0.588787165235702	0.281412459438185	0.654925967739747	26-06-19	55.1701609	12.0908908	0.045	0.555	1.325	1.925	1.14	20.76	spring	rocks	1	24
spring_24_sand	26033.260057573	-20.25077521	4.51486427390851	6.92699814269267	2.5662845487314	5.5088418298232	0.781306794	2	0.406074562	-5.48656771897711	-6.45715189659559	-0.99397755591469	0.004216968	0.00158149633333333	1059.3996918	92.2964493933333	-0.242071561199729	2.72883274028474	1.35114811988082	9.347527988	23.26045227	-4.19970507787993	-2.59026716544583	-2.99573227355399	-1.96611285637283	26-06-19	55.135901	12.10739352	0.015	0.075	0.05	0.14	0.785	15.315	spring	sand	1	24
spring_25_eelgrass	33202.9619342275	-22.5347082333333	6.5374368023502	8.68444835363325	2.30116223107327	6.86760290773955	0.721608521333333	1	0.4757867	-3.67958727003817	-5.32800642195322	-0.330166105389352	0.0256956546666667	0.00530441566666667	5934.39419833333	699.547877033333	-1.83258146374831	1.67709656090792	-0.476347402895955	10.81097971	15.56078339	-5.29831736654804	-1.66073120682165	-1.83258146374831	-1.09362474715707	04-06-19	55.56489727	12.28239716	0.005	0.19	0.16	0.335	0.16	5.35	spring	eelgrass	1	25
spring_25_rocks	32070.1260555655	-22.98912919	5.21634055769252	7.41813793545916	2.35594805771442	6.25967615739461	0.776553337333333	2	0.402904125666667	-4.69353155429217	-5.05585303513204	-1.04333559970209	0.00926386633333333	0.00656028866666667	1756.02586966667	196.9438892	-0.27443684570176	1.40487074669283	-0.394248853132592	11.06717261	15.97712803	-1.86433016206289	0.227135572583747	0.841567185678219	1.31640823365572	04-06-19	55.56748637	12.28656134	0.155	1.255	2.32	3.73	0.76	4.075	spring	rocks	1	25
spring_25_sand	24596.2338720794	-21.0591742833333	3.68060944546667	6.22520711352052	2.69874834800157	4.70694811418458	0.780139853666667	2	0.408208532	-5.87508322562916	-6.55230258569269	-1.02633866871791	0.00281671333333333	0.00144091666666667	505.822547	39.7068576566667	-1.77195684193188	1.26129787094521	-1.25263520115796	11.03499632	15.905406	-5.29831736654804	-0.994252273343867	-2.16282315061889	-0.713349887877465	04-06-19	55.56931596	12.28888679	0.005	0.37	0.115	0.49	0.17	3.53	spring	sand	1	25
spring_26_eelgrass	9918.85248764649	-20.0385941766667	4.69356290482028	6.86416975009259	2.32475752514348	6.0108516804675	0.785105390333333	2	0.403445289	-5.34593480056691	-6.31704713801112	-1.31728877564722	0.00477249233333333	0.00180709766666667	961.114379133333	109.4386561	-1.96611285637283	1.76814960358892	-0.663830485293833	9.755808409	15.062994	-5.29831736654804	-1.89711998488588	-2.46510402249182	-1.42711635564015	10-06-19	55.74929873	12.59476462	0.005	0.15	0.085	0.24	0.14	5.86	spring	eelgrass	1	26
spring_26_rocks	6576.71766342416	-22.50384787	5.15351128823374	7.03282026748081	2.0334596589238	5.52290418039938	0.863692726666667	3	0.279321844666667	-4.78878375090324	-4.10996232215832	-0.369392892165637	0.00833052833333333	0.0167652636666667	1135.81237166667	180.666811933333	-1.63475572041839	1.58412010444981	-0.831164760520231	9.595072972	14.94655704	-3.2188758248682	-0.462035459596559	-0.438504962186365	0.273836665629728	10-06-19	55.75903234	12.60278652	0.04	0.63	0.645	1.315	0.195	4.875	spring	rocks	1	26
spring_26_sand	8113.16528848123	-22.6689213866667	4.4623492868955	6.29840642485922	1.99020781773945	5.87715212408906	0.818909776	2	0.340406349	-5.2249239152404	-5.83196068528254	-1.41480283719356	0.00539019733333333	0.002955395	544.6894088	86.7917555433333	-1.80180980508156	1.7263316639056	-0.660927473125078	9.743237106	15.15858269	-5.29831736654804	-2.20727491318972	-2.3538783873816	-1.66073120682165	10-06-19	55.75146986	12.59356584	0.005	0.11	0.095	0.19	0.165	5.62	spring	sand	1	26
spring_27_eelgrass	8048.71032025338	-23.2532235766667	5.45618577484298	7.44071201923651	2.13867692426633	5.93802428222487	0.766711285666667	1	0.420405674	-4.71326985410985	-5.87296707348997	-0.481838507381888	0.00934075033333333	0.002857063	1810.16783433333	244.780848333333	-1.93102153656156	1.6094379124341	-0.508007471822427	14.09675687	16.66413498	-4.19970507787993	-1.29098418131557	-0.967584026261706	-0.400477566597125	06-06-19	56.04229589	12.61937113	0.015	0.275	0.38	0.67	0.145	5	spring	eelgrass	1	27
spring_27_rocks	11855.9765309856	-24.2403365133333	4.41388734769551	7.04934889384653	2.78961222608884	5.83963940498327	0.833426031666667	2.33333333333333	0.309868788	-4.17763376304195	-4.92010155885	-1.42575205728776	0.0158648336666667	0.008172695	1243.7879033	85.1528687633333	-0.903868211875598	1.23547147138531	0.307927159936248	14.69614432	19.20914268	-4.60517018598809	-1.96611285637283	0.303801454331664	0.408792898200839	06-06-19	56.0411843	12.6181348	0.01	0.14	1.355	1.505	0.405	3.44	spring	rocks	1	27
spring_27_sand	5607.28846616925	-22.53877017	3.75912894452899	6.00134001697576	2.39636175223621	5.17420937554679	0.807747179666667	2	0.351808333333333	-5.77782707456173	-6.25154543547536	-1.4150804310178	0.00310186066666667	0.00193018266666667	404.996979833333	43.4673716733333	-2.20727491318972	1.54862577303734	-0.5669278837681	15.65692675	15.92436028	-5.29831736654804	-0.867500567704723	-1.53711725085447	-0.470003629245736	06-06-19	56.04450606	12.60919503	0.005	0.42	0.215	0.625	0.11	4.705	spring	sand	2	27
spring_28_eelgrass	18310.9986529976	-20.54605058	4.48690146255263	6.71534550319763	2.38259472043205	6.07478465751205	0.825807840333333	2	0.325513636333333	-5.61743482515904	-5.49269882486511	-1.58788319495942	0.00365235566666667	0.007952401	845.123650633333	89.9231441433333	-2.20727491318972	0.582215619852664	0.343588496587929	17.92607826	15.70296288	-3.2188758248682	-1.58474529984373	-0.186329578191493	0.0723206615796261	05-06-19	55.95139329	11.8471504	0.04	0.205	0.83	1.075	0.11	1.79	spring	eelgrass	2	28
spring_28_rocks	13622.5835796726	-23.39649747	2.82953527020208	5.71405164583658	3.03866705535181	4.39544645683471	0.825244623666667	2	0.322246666666667	-5.64211089623836	-6.02101602649709	-1.56591118663263	0.00355380433333333	0.00242749766666667	305.2771105	17.89319648	-1.80180980508156	0.182321556793955	-0.34324090183876	18.01964237	16.07995796	-3.2188758248682	-0.415515443961666	1.67616154447701	1.79923148406676	05-06-19	55.96726649	11.8442571	0.04	0.66	5.345	6.045	0.165	1.2	spring	rocks	2	28
spring_28_sand	12231.0539549242	-22.15174552	4.25830162219236	6.45400876247229	2.34985782014856	4.62485578148213	0.804858085666667	1	0.355817919666667	-5.10229432105233	-5.80449606720404	-0.36655415928977	0.00608283633333333	0.00301866933333333	635.651070366667	71.0521457666667	-2.7333680090865	0.152721087017664	-0.69934032656011	17.90192191	15.15605164	-4.19970507787993	-1.1239300966524	1.13783300182139	1.24126858906963	05-06-19	55.96898158	11.84613189	0.015	0.325	3.12	3.46	0.065	1.165	spring	sand	2	28
spring_29_eelgrass	52924.0528762569	-24.54030288	5.46903013258595	7.88350915914027	2.5686297063899	4.80436542677815	0.814790119	2	0.355055194666667	-3.54790510901491	-3.81902785143287	NA	0.029125651	0.021971861	2654.00290266667	237.235684733333	0.598836501088704	2.93119375241642	-0.205490831452943	13.23808361	17.19640732	-3.2188758248682	-1.86433016206289	-0.22314355131421	-0.00501254182354418	03-06-19	55.68531813	12.07090738	0.04	0.155	0.8	0.995	1.82	18.75	spring	eelgrass	1	29
spring_29_rocks	47006.0920629157	-22.6582974566667	5.08411071248229	7.36892219721129	2.4389621643324	5.76390922870527	0.785206613	1	0.409614102666667	-4.10433001261122	-3.94100849266916	-0.679798516222985	0.0179115763333333	0.0215376726666667	1653.657205	163.506201466667	0.65232518603969	2.61776072975475	0.76799262892551	13.37663882	17.30082321	-2.7333680090865	0.375005900623456	0.494696241836107	1.15057202759882	03-06-19	55.67983516	12.06896049	0.065	1.455	1.64	3.16	1.92	13.705	spring	rocks	1	29
spring_29_sand	27134.9783392775	-23.6519799266667	5.12767766934134	7.25693515976339	2.28340817022463	5.44432982966846	0.802232934333333	2	0.363905454666667	-5.15405720752283	-6.08981820106012	-0.316652160327122	0.00577873566666667	0.002267234	1418.92983833333	169.313118833333	0.641853886172395	2.82790516291049	0.471000959246794	13.32841753	17.84535599	-3.50655789731998	-1.18744350237473	1.64093657949347	1.70383858785558	03-06-19	55.68356509	12.07310664	0.03	0.305	5.16	5.495	1.9	16.91	spring	sand	1	29
spring_3_rocks	39364.8709613899	-25.47852513	3.0417494670492	5.61486336493717	2.72726457770564	5.38838499244928	0.830371764333333	2	0.320195555333333	-5.17306816557584	-5.42693336910276	-2.34663552540008	0.00567889233333333	0.00439979933333333	277.9426916	23.3753697866667	-1.18744350237473	1.13622915223942	1.71167749239461	31.43626189	18.05178833	-1.89711998488588	-0.400477566597125	1.66203036255327	1.80664808172181	19-06-19	55.9967104	8.1173628	0.15	0.67	5.27	6.09	0.305	3.115	spring	rocks	3	3
spring_3_sand	32928.0933252236	-25.17943556	2.47098264618035	5.33287126611069	3.01603929963458	4.27902307701655	0.823144662333333	1	0.338534444333333	-5.31652235899357	-5.46097471224364	-1.8080404308362	0.00494506233333333	0.00424972566666667	207.0400991	11.9130547866667	-1.86433016206289	1.33368441084759	0.971467213561233	31.42265521	17.25178528	-1.80180980508156	0.0344014267173323	1.42671627561881	1.67989637608266	19-06-19	55.98988942	8.12051726	0.165	1.035	4.165	5.365	0.155	3.795	spring	sand	3	3
spring_30_eelgrass	20590.4970758262	-19.54756385	4.93508819045659	7.14800072879342	2.36706321821475	5.81770917823349	0.776636742	2	0.405056623666667	-5.46533249224454	-6.36609507400221	-0.882620987776897	0.004333325	0.00173159866666667	1358.218213	145.754252016667	-1.80180980508156	-2.04022082852655	-0.242950498944722	13.50357744	19.84371376	-5.29831736654804	-1.77195684193188	-1.25526609871349	-0.809680996815897	24-06-19	55.75904756	11.31756065	0.005	0.17	0.285	0.445	0.165	0.13	spring	eelgrass	1	30
spring_30_rocks	20957.889310988	-20.06205867	6.22905411071516	8.20108076784569	2.12617733700356	6.61161693278278	0.734464209	1	0.498064545333333	-4.26435698838642	-5.252103155767	-0.382562822067611	0.0148027596666667	0.006948557	3685.778663	521.444736833333	-1.68739945390381	-0.82098055206983	0.159985824494577	13.4518497	20.12608719	-3.50655789731998	-1.1239300966524	-1.00785792539965	-0.328504066972036	24-06-19	55.75466545	11.32239182	0.03	0.325	0.365	0.72	0.185	0.44	spring	rocks	1	30
spring_30_sand	12809.8623432407	-20.4741802466667	4.26615982959326	6.61067170986457	2.49866256026042	4.47372445323681	0.778532088333333	2	0.408217857	-5.26245322686337	-5.84835879236779	-0.207564623643552	0.00582133266666667	0.003326615	743.0847557	71.6785172933333	-1.42711635564015	-2.46510402249182	-0.211021105963176	13.55830711	19.64048004	-5.29831736654804	-1.40649706843741	-0.916290731874155	-0.446287102628419	24-06-19	55.75885483	11.34937786	0.005	0.245	0.4	0.64	0.24	0.085	spring	sand	1	30
spring_31_eelgrass	14971.1365907136	-20.65741654	4.99181488301689	6.97204489754997	2.13438069434891	5.46699363342121	0.792213537	2	0.375505050666667	-5.01757345429677	-6.20149474997323	-0.475178750404314	0.00664094966666667	0.002027834	1079.2291191	148.0469808	-1.66073120682165	1.09359974684457	-0.503044311851411	11.21605006	18.86519623	-5.29831736654804	-1.46967597005894	-1.25526609871349	-0.673344553263766	25-06-19	55.34659324	11.10107746	0.005	0.23	0.285	0.51	0.19	2.985	spring	eelgrass	1	31
spring_31_rocks	15778.1321145509	-8.843821012	5.12038565054088	8.07841398912818	3.11217901842445	5.11172149445576	0.871967273	3	0.242946666333333	-4.60566677008199	-2.84907929923964	0.00866415608512331	0.009995655	0.0583466756666667	3590.59077933333	174.3501269	-1.6094379124341	-1.03563748950672	0.577298445312739	11.15588216	20.00775909	-5.29831736654804	-0.879476758751439	-0.673344553263766	-0.0779615414697118	25-06-19	55.32808218	11.12842404	0.005	0.415	0.51	0.925	0.2	0.355	spring	rocks	1	31
spring_31_sand	14828.4741834626	-21.2985980366667	3.70640201502024	6.01246354585382	2.46021221056712	4.82632618943446	0.819306934666667	2	0.319873283	-5.60558170478991	-6.32467135941348	-1.11992417441422	0.00368657233333333	0.001796047	408.860863966667	40.8529297666667	-1.29098418131557	0.968883181993326	-0.538315116356328	11.19790007	19.03575897	-5.29831736654804	-1.20397280432594	-1.18744350237473	-0.49429632181478	25-06-19	55.3475465	11.10117661	0.005	0.3	0.305	0.61	0.275	2.635	spring	sand	1	31
spring_32_rocks	11858.0967148009	-24.5566909266667	5.36997270841101	7.70810714339972	2.49228511498214	5.47600190042479	0.846100757666667	3	0.305381547666667	-4.64727887091278	-4.88898968547818	-0.10602919201378	0.00960690133333333	0.007837954	2257.69646966667	218.021977533333	-0.470003629245736	1.30291275218084	0.402339818139844	7.619033368	14.45507145	-5.29831736654804	-0.903868211875598	-0.59783700075562	-0.0460439385014067	13-06-19	55.2521937	14.8263621	0.005	0.405	0.55	0.955	0.625	3.68	spring	rocks	1	32
spring_32_sand	10014.7446268565	-29.7918492166667	NA	5.3571085734365	NA	NA	0.807709468	3	0.366531838	-6.30728054248387	-7.33444937828238	-1.2879216743139	0.00182497433333333	0.000652868	214.1250505	NA	-1.00785792539965	2.09309786812732	0.369782541020856	7.621165939	14.23378658	-5.29831736654804	-0.63487827243597	1.08687703244969	1.25133337568577	13-06-19	55.2571398	14.8194941	0.005	0.53	2.965	3.495	0.365	8.11	spring	sand	1	32
spring_33_rocks	8234.10201232125	-26.26852893	3.98950155078268	6.19747832275512	2.36212745169604	4.08209124526457	0.820364437333333	2	0.349239627	-5.06533161223853	-5.5935186725132	-0.0925896944818854	0.00631289766666667	0.003783277	492.453495166667	56.7438635666667	-0.82098055206983	0.148420005118273	-0.0779935646851522	7.587817462	18.72673798	-5.29831736654804	-1.80180980508156	-1.02165124753198	-0.644357016390513	11-06-19	55.02243003	14.90372037	0.005	0.165	0.36	0.525	0.44	1.16	spring	rocks	1	33
spring_33_sand	1898.07515667961	-23.5785683733333	4.81157842085625	6.29767546564905	1.64024772475366	4.71705786427735	0.790773289	2	0.37461453	-5.50071502117049	-7.03615650228373	0.0945205565789004	0.00408393433333333	0.000879517	544.0631455	125.035744766667	-1.83258146374831	1.68454538492091	-1.47433924362877	7.662561211	15.51673889	-5.29831736654804	-2.04022082852655	-0.82098055206983	-0.562118918153541	11-06-19	55.02055438	14.91194958	0.005	0.13	0.44	0.57	0.16	5.39	spring	sand	1	33
spring_4_rocks	37055.1941020707	-23.00418573	3.73309578682036	5.96656042864639	2.38761532162678	5.16324286008455	0.850089489	3	0.259008889	-3.91649607079427	-4.22876178021867	-1.4301470732642	0.0203841016666667	0.014583048	394.491758	42.2406276833333	-0.294371060602578	1.60843741210052	1.6123068137983	32.34246696	15.91403008	-0.693147180559945	1.42069578783722	1.45745155543622	2.18997614861139	20-06-19	57.1265072	8.6208932	0.5	4.14	4.295	8.935	0.745	4.995	spring	rocks	3	4
spring_4_sand	34129.6893442583	-27.96473153	NA	4.98170683129704	NA	NA	0.818921091	2	0.340588889	-5.37997281898305	-5.3574847655379	-1.69149696203303	0.004610654	0.00472504433333333	145.934760066667	NA	-1.44816976483798	1.08010881710355	-0.347575450192345	32.36683029	15.48829651	-1.63475572041839	0.421994410059375	1.65918000432891	1.94233232770743	20-06-19	57.1264403	8.6151892	0.195	1.525	5.255	6.975	0.235	2.945	spring	sand	3	4
spring_5_rocks	22337.7120163627	-24.8086355033333	2.71746193357462	5.5490078267022	2.98569657300021	3.63690529395409	0.854757335333333	2.66666666666667	0.271971111	-4.5414158376589	-4.51116830123501	-0.919443360379464	0.0113749093333333	0.0113377353333333	265.0573576	17.0288897646667	-1.77195684193188	0.0815799869924228	1.49391820718697	32.84884595	10.16619873	-3.10109278921182	-0.192371892647456	0.00498754151103897	0.628608659422374	09-05-19	57.59591614	9.95747873	0.045	0.825	1.005	1.875	0.17	1.085	spring	rocks	3	5
spring_5_sand	27529.133943669	-23.4896678766667	2.91798718104486	5.43471997981311	2.67088347842667	2.98420525396934	0.831914239333333	2	0.332282915	-4.86994713278039	-4.9068968656305	-0.0662180729244803	0.007700578	0.00739979633333333	232.239337866667	18.7141752233333	-2.04022082852655	0.473123756581979	-0.345458689104423	32.72651332	9.203084946	-3.2188758248682	-0.579818495252942	-0.287682072451781	0.300104592450338	09-05-19	57.5921291	9.94725756	0.04	0.56	0.75	1.35	0.13	1.605	spring	sand	3	5
spring_6_rocks	32897.6844793928	-22.3257398933333	4.85377309238433	7.03451791714962	2.33489550477175	5.40564974486603	0.815815188	2	0.335381666666667	-4.42870512458019	-4.44815099030332	-0.551876652481702	0.0127363476666667	0.0149720066666667	1215.0762624	136.618852043333	-0.562118918153541	1.88933979756692	0.461563782474393	25.9777931	11.06990814	-2.52572864430826	0.871293365943419	0.0148886124937506	1.24846804421249	08-05-19	57.338797	10.5260316	0.08	2.39	1.015	3.485	0.57	6.615	spring	rocks	3	6
spring_6_sand	26685.5055173696	-20.9354322766667	4.68136582799662	6.73154506493867	2.20432991676702	5.72916935272843	0.812213419666667	1	0.352828644666667	-5.17718484784758	-5.75440270125687	-1.04780352473181	0.00565687	0.003184774	839.059085066667	108.042656766667	-2.16282315061889	0.729961153682662	0.585675239077282	26.00193447	8.911482811	-4.19970507787993	-1.56064774826467	0.0723206615796261	0.262364264467491	08-05-19	57.31914996	10.53214435	0.015	0.21	1.075	1.3	0.115	2.075	spring	sand	3	6
spring_7_rocks	30933.9051989833	-24.2543466733333	3.62385570948544	6.0650079634995	2.59530293358868	3.82247878058933	0.895180322	2.66666666666667	0.192953809666667	-4.9977636352722	-4.88007024899083	-0.198623071103893	0.00701100266666667	0.009048287	458.808769333333	42.1149348433333	-2.04022082852655	0.966983846189673	-0.643869398152755	19.59797498	9.922463417	-3.2188758248682	-0.891598119283784	0.0582689081239758	0.412109650826833	07-05-19	57.3214171	11.1282307	0.04	0.41	1.06	1.51	0.13	2.63	spring	rocks	2	7
spring_7_sand	17804.34785045	-26.6223097333333	NA	5.21509055609549	NA	NA	0.847500043	3	0.278547733666667	-5.42300492140384	-6.13799799106632	0.282336965210812	0.00443030566666667	0.00217459666666667	186.594124066667	NA	-2.65926003693278	1.13301371538544	-0.953734210844107	19.59797498	9.922463417	-4.60517018598809	-2.81341071676004	-0.570929547835696	-0.454130280089445	07-05-19	57.32297997	11.13292171	0.01	0.06	0.565	0.635	0.07	3.105	spring	sand	2	7
spring_8_eelgrass	41855.5150758408	-16.8472993366667	6.953852674171	9.23161421432187	2.43191221994928	7.01156905591973	0.608806356666667	1	0.575448095333333	-3.31595161475899	-4.61093849919746	-0.0577163817487357	0.03648138	0.009967247	10312.4947956667	1053.7708241	-1.66073120682165	0.587786664902119	1.58815421759065	26.08535954	10.2158289	-5.29831736654804	-2.25379492882461	-0.27443684570176	-0.145025772050258	06-05-19	57.05959471	9.87131989	0.005	0.105	0.76	0.865	0.19	1.8	spring	eelgrass	3	8
spring_8_rocks	36361.2186606008	-25.7553944166667	5.73598435326173	8.12063082684556	2.53879715345131	6.33330886185686	0.785547688	1	0.373076161666667	-3.9124056528753	-4.71075191056996	-0.597324508595127	0.020031206	0.009360157	3386.36359166667	313.002829733333	-1.83258146374831	1.33762918913861	0.891901282575149	26.19450137	9.756940842	-2.65926003693278	0.562468856917829	0.712949807856125	1.35196168203939	16-05-19	57.0550982	9.8705184	0.07	1.755	2.04	3.865	0.16	3.81	spring	rocks	3	8
spring_8_sand	40669.7929731993	-16.0485271566667	6.69093385676779	9.01671929988613	2.47993612292342	6.69146273304755	0.629849058	1	0.573220940333333	-3.25296686237389	-3.33918010348869	-0.000528876279767713	0.0386738213333333	0.0365912183333333	8293.26226366667	806.4466372	-5.29831736654804	1.31237867816972	-0.0857329232872086	26.23377627	13.06766129	-4.60517018598809	0.0815799869924228	-0.2484613592985	0.628608659422374	06-05-19	57.01030036	9.63479997	0.01	1.085	0.78	1.875	0.005	3.715	spring	sand	3	8
spring_9_eelgrass	48809.5546551513	-19.1332181666667	5.97530400963024	8.03523530380874	2.21408197404766	6.77138323095091	0.753846332	1	0.430618055666667	-4.45107973347222	-5.41342688702967	-0.796079221320666	0.0119662276666667	0.00459767366666667	3150.25953266667	397.1085025	-1.83258146374831	1.98787434815435	0.24458092638771	23.93778546	12.35728073	-0.809680996815897	1.90508815453506	0.922272803551703	2.27006190128849	14-05-19	56.71051209	9.20700727	0.445	6.72	2.515	9.68	0.16	7.3	spring	eelgrass	2	9
spring_9_rocks	52267.2909498681	-19.4031270166667	6.42751924512869	8.31815070957879	2.04478214413517	6.9941655675034	0.721200987666667	1	0.473862521333333	-3.95522363750817	-4.32986480262342	-0.5666463223747	0.0198499366666667	0.0165940303333333	4266.753168	667.176268033333	-0.502526820951296	2.17475172148416	-0.117539281116935	24.04327571	12.85373688	-0.415515443961666	2.10169215061466	1.53901544813755	2.60268968544438	14-05-19	56.706257	9.2016147	0.66	8.18	4.66	13.5	0.605	8.8	spring	rocks	2	9
spring_9_sand	47555.4135500898	-19.2540669433333	5.85405690385208	7.76493976545312	2.06503354139995	6.91446936373355	0.756659247	2	0.439410470333333	-4.10882090989751	-3.71598379531013	-1.06041245988147	0.0164330286666667	0.024739282	2368.697844	350.7728346	-1.80180980508156	2.28391182772842	-0.913472579099603	23.86543664	11.87744999	-0.536143431750281	2.19833507162025	0.354171813720614	2.39971180372477	14-05-19	56.71280751	9.2091164	0.585	9.01	1.425	11.02	0.165	9.815	spring	sand	2	9
